Office_ID,SOL_ID_BO_ID,PLI_ID,Office_Name,AO_office_ID,AO_Name,Sub_Division_ID,Sub_Division,Division id,Division,Circle_ID,Circle_Name,office_type_code,net target,Accounts_opened
17101246,F9960,HR050200033,Shahpur Begu BO,17360008,Sirsa HO,17640017,Sirsa-I Sub Division,17530005,Hissar Division,17300001,Haryana Circle,BPO,600,
17101125,F9959,HR050200023,Mangala BO,17360008,Sirsa HO,17640017,Sirsa-I Sub Division,17530005,Hissar Division,17300001,Haryana Circle,BPO,600,
17101117,F9958,HR050200020,Madho Singhana BO,17360008,Sirsa HO,17640017,Sirsa-I Sub Division,17530005,Hissar Division,17300001,Haryana Circle,BPO,600,
17101037,F9957,HR050200014,Jodhkan BO,17360008,Sirsa HO,17640017,Sirsa-I Sub Division,17530005,Hissar Division,17300001,Haryana Circle,BPO,600,
17100847,F9956,HR050200001,Ahmedpur BO,17360008,Sirsa HO,17640017,Sirsa-I Sub Division,17530005,Hissar Division,17300001,Haryana Circle,BPO,600,
17101192,F8638,HR050104015,Panihari BO,17660246,Barwala SO Hisar,17640016,Hisar West Sub Division,17530005,Hissar Division,17300001,Haryana Circle,BPO,600,
17101076,F8637,HR050104013,Khedar BO,17660246,Barwala SO Hisar,17640016,Hisar West Sub Division,17530005,Hissar Division,17300001,Haryana Circle,BPO,600,
17101272,F8540,HR050120013,Surewala BO,17660301,Uklana Mandi SO,17640018,Tohana Sub Division,17530005,Hissar Division,17300001,Haryana Circle,BPO,600,
17101097,F8539,HR050120007,Kumba Khera BO,17660301,Uklana Mandi SO,17640018,Tohana Sub Division,17530005,Hissar Division,17300001,Haryana Circle,BPO,600,
17101046,F8538,HR050120008,Kallar Bhaini BO,17660301,Uklana Mandi SO,17640018,Tohana Sub Division,17530005,Hissar Division,17300001,Haryana Circle,BPO,600,
17101018,F8537,HR050120006,Hassangarh BO,17660301,Uklana Mandi SO,17640018,Tohana Sub Division,17530005,Hissar Division,17300001,Haryana Circle,BPO,600,
17100909,F8536,HR050120003,Bosti BO,17660301,Uklana Mandi SO,17640018,Tohana Sub Division,17530005,Hissar Division,17300001,Haryana Circle,BPO,600,
17101283,F8285,HR050201011,Thiraj BO,17660243,Baragudha SO,17640017,Sirsa-I Sub Division,17530005,Hissar Division,17300001,Haryana Circle,BPO,600,
17100881,F8284,HR050201003,Bapp BO,17660243,Baragudha SO,17640017,Sirsa-I Sub Division,17530005,Hissar Division,17300001,Haryana Circle,BPO,600,
17101159,F7827,HR050109002,Muklan BO,17660240,Azad Nagar Hisar SO,17640016,Hisar West Sub Division,17530005,Hissar Division,17300001,Haryana Circle,BPO,600,
17101237,F7641,HR050101009,Sandol BO,17660238,Agroha SO,17640014,Fatehabad Sub Division,17530005,Hissar Division,17300001,Haryana Circle,BPO,600,
17101085,F7640,HR050101004,Kirmara BO,17660238,Agroha SO,17640014,Fatehabad Sub Division,17530005,Hissar Division,17300001,Haryana Circle,BPO,600,
17101260,F7583,HR050105007,Singhwa BO,17660247,Bass SO,17640015,Hisar East Sub Division,17530005,Hissar Division,17300001,Haryana Circle,BPO,600,
17100859,F7582,HR050105001,Badala BO,17660247,Bass SO,17640015,Hisar East Sub Division,17530005,Hissar Division,17300001,Haryana Circle,BPO,600,
17101091,F6201,HR050119008,Kudni BO,17660299,Tohana Mandi SO,17640018,Tohana Sub Division,17530005,Hissar Division,17300001,Haryana Circle,BPO,600,
17101275,F3735,HR050100032,Talwandi Rana BO,17660282,Modle Town Hisar SO,17640016,Hisar West Sub Division,17530005,Hissar Division,17300001,Haryana Circle,BPO,600,
17100903,F3717,HR050107022,Bighar BO,17660258,Fatehabad SO Fatehabad,17640014,Fatehabad Sub Division,17530005,Hissar Division,17300001,Haryana Circle,BPO,600,
17100878,F3716,HR050107002,Bangaon BO,17660258,Fatehabad SO Fatehabad,17640014,Fatehabad Sub Division,17530005,Hissar Division,17300001,Haryana Circle,BPO,600,
17100963,F3715,HR050108005,Dhanderi BO,17660264,Hansi SO,17640015,Hisar East Sub Division,17530005,Hissar Division,17300001,Haryana Circle,BPO,600,
17100960,F3714,HR050108008,Dhana Kalan BO,17660264,Hansi SO,17640015,Hisar East Sub Division,17530005,Hissar Division,17300001,Haryana Circle,BPO,600,
17101265,F1512,HR050200034,Suchan Kotli BO,17360008,Sirsa HO,17640017,Sirsa-I Sub Division,17530005,Hissar Division,17300001,Haryana Circle,BPO,600,
17101101,F1511,HR050200015,Kutewadh BO,17360008,Sirsa HO,17640017,Sirsa-I Sub Division,17530005,Hissar Division,17300001,Haryana Circle,BPO,600,
17101213,F0225,HR050104016,Rajli BO,17660246,Barwala SO Hisar,17640016,Hisar West Sub Division,17530005,Hissar Division,17300001,Haryana Circle,BPO,600,
17101032,F0224,HR050104010,Jeora BO,17660246,Barwala SO Hisar,17640016,Hisar West Sub Division,17530005,Hissar Division,17300001,Haryana Circle,BPO,600,
17100986,F0223,HR050104008,Gaibipur BO,17660246,Barwala SO Hisar,17640016,Hisar West Sub Division,17530005,Hissar Division,17300001,Haryana Circle,BPO,600,
17100953,F0222,HR050104006,Daultpur BO,17660246,Barwala SO Hisar,17640016,Hisar West Sub Division,17530005,Hissar Division,17300001,Haryana Circle,BPO,600,
17100907,F0119,HR050120002,Bobua BO,17660301,Uklana Mandi SO,17640018,Tohana Sub Division,17530005,Hissar Division,17300001,Haryana Circle,BPO,600,
17100906,F0118,HR050120001,Bithmara BO,17660301,Uklana Mandi SO,17640018,Tohana Sub Division,17530005,Hissar Division,17300001,Haryana Circle,BPO,600,
17100850,E9885,HR050201001,Alika BO,17660243,Baragudha SO,17640017,Sirsa-I Sub Division,17530005,Hissar Division,17300001,Haryana Circle,BPO,600,
17101000,E9445,HR050100017,Gorchi BO,17660240,Azad Nagar Hisar SO,17640016,Hisar West Sub Division,17530005,Hissar Division,17300001,Haryana Circle,BPO,600,
17100931,E9444,HR050100009,Chaudhariwas BO,17660240,Azad Nagar Hisar SO,17640016,Hisar West Sub Division,17530005,Hissar Division,17300001,Haryana Circle,BPO,600,
17100973,E7325,HR050106004,Dholu BO,17660250,Bhuna SO,17640014,Fatehabad Sub Division,17530005,Hissar Division,17300001,Haryana Circle,BPO,600,
17101039,E5446,HR050100020,Juglan BO,17660282,Modle Town Hisar SO,17640016,Hisar West Sub Division,17530005,Hissar Division,17300001,Haryana Circle,BPO,600,
17100969,E5445,HR050112002,Dhansu BO,17660282,Modle Town Hisar SO,17640016,Hisar West Sub Division,17530005,Hissar Division,17300001,Haryana Circle,BPO,600,
17100940,E5444,HR050112001,Dabra BO,17660282,Modle Town Hisar SO,17640016,Hisar West Sub Division,17530005,Hissar Division,17300001,Haryana Circle,BPO,600,
17101281,E5432,HR050107021,Theri BO,17660258,Fatehabad SO Fatehabad,17640014,Fatehabad Sub Division,17530005,Hissar Division,17300001,Haryana Circle,BPO,600,
17101160,E5431,HR050107018,Munawali BO,17660258,Fatehabad SO Fatehabad,17640014,Fatehabad Sub Division,17530005,Hissar Division,17300001,Haryana Circle,BPO,600,
17100997,E5430,HR050107011,Gillan Khera BO,17660258,Fatehabad SO Fatehabad,17640014,Fatehabad Sub Division,17530005,Hissar Division,17300001,Haryana Circle,BPO,600,
17101257,E5429,HR050108022,Sindher BO,17660264,Hansi SO,17640015,Hisar East Sub Division,17530005,Hissar Division,17300001,Haryana Circle,BPO,600,
17101124,E4282,HR050205006,Mamera Kalan BO,17660257,Ellenabad SO,17640037,Sirsa -II Sub Division,17530005,Hissar Division,17300001,Haryana Circle,BPO,600,
17100928,E3169,HR050200041,Chattargarh Patti BO,17360008,Sirsa HO,17640017,Sirsa-I Sub Division,17530005,Hissar Division,17300001,Haryana Circle,BPO,600,
17101243,E1836,HR050104019,Sarsod BO,17660246,Barwala SO Hisar,17640016,Hisar West Sub Division,17530005,Hissar Division,17300001,Haryana Circle,BPO,600,
17100902,E1835,HR050104004,Biana Khera BO,17660246,Barwala SO Hisar,17640016,Hisar West Sub Division,17530005,Hissar Division,17300001,Haryana Circle,BPO,600,
17101111,E1732,HR050120009,Litani BO,17660301,Uklana Mandi SO,17640018,Tohana Sub Division,17530005,Hissar Division,17300001,Haryana Circle,BPO,600,
17100885,E1496,HR050201005,Bhadra BO,17660243,Baragudha SO,17640017,Sirsa-I Sub Division,17530005,Hissar Division,17300001,Haryana Circle,BPO,600,
17101262,E0840,HR050101011,Siwani Bolan BO,17660238,Agroha SO,17640014,Fatehabad Sub Division,17530005,Hissar Division,17300001,Haryana Circle,BPO,600,
17101251,E0839,HR050101010,Shamsukh BO,17660238,Agroha SO,17640014,Fatehabad Sub Division,17530005,Hissar Division,17300001,Haryana Circle,BPO,600,
17100999,E0838,HR050101003,Gorakhpur BO,17660238,Agroha SO,17640014,Fatehabad Sub Division,17530005,Hissar Division,17300001,Haryana Circle,BPO,600,
17100897,E0837,HR050101001,Bhoda BO,17660238,Agroha SO,17640014,Fatehabad Sub Division,17530005,Hissar Division,17300001,Haryana Circle,BPO,600,
17101106,D9414,HR050119009,Lalauda BO,17660299,Tohana Mandi SO,17640018,Tohana Sub Division,17530005,Hissar Division,17300001,Haryana Circle,BPO,600,
17101026,D9413,HR050119006,Jamalpur Sheikhan BO,17660299,Tohana Mandi SO,17640018,Tohana Sub Division,17530005,Hissar Division,17300001,Haryana Circle,BPO,600,
17100982,D9412,HR050119003,Fatehpuri BO,17660299,Tohana Mandi SO,17640018,Tohana Sub Division,17530005,Hissar Division,17300001,Haryana Circle,BPO,600,
17101029,D8931,HR050106015,Jandli Khurd BO,17660250,Bhuna SO,17640014,Fatehabad Sub Division,17530005,Hissar Division,17300001,Haryana Circle,BPO,600,
17101259,D7108,HR050100035,Singhran BO,17660282,Modle Town Hisar SO,17640016,Hisar West Sub Division,17530005,Hissar Division,17300001,Haryana Circle,BPO,600,
17101126,D7107,HR050100025,Mangali BO,17660282,Modle Town Hisar SO,17640016,Hisar West Sub Division,17530005,Hissar Division,17300001,Haryana Circle,BPO,600,
17101278,D5969,HR050205009,Talwara Khurd BO,17660257,Ellenabad SO,17640037,Sirsa -II Sub Division,17530005,Hissar Division,17300001,Haryana Circle,BPO,600,
17101070,D5968,HR050205003,Khari Sureran BO,17660257,Ellenabad SO,17640037,Sirsa -II Sub Division,17530005,Hissar Division,17300001,Haryana Circle,BPO,600,
17100884,D5967,HR050205002,Berwala Khurd BO,17660257,Ellenabad SO,17640037,Sirsa -II Sub Division,17530005,Hissar Division,17300001,Haryana Circle,BPO,600,
17101218,D4831,HR050200031,Randhawa BO,17360008,Sirsa HO,17640017,Sirsa-I Sub Division,17530005,Hissar Division,17300001,Haryana Circle,BPO,600,
17101135,D4830,HR050200024,Maujdin BO,17360008,Sirsa HO,17640017,Sirsa-I Sub Division,17530005,Hissar Division,17300001,Haryana Circle,BPO,600,
17101036,D4829,HR050200016,Jhornali BO,17360008,Sirsa HO,17640017,Sirsa-I Sub Division,17530005,Hissar Division,17300001,Haryana Circle,BPO,600,
17101236,D3550,HR050104017,Sandlana BO,17660246,Barwala SO Hisar,17640016,Hisar West Sub Division,17530005,Hissar Division,17300001,Haryana Circle,BPO,600,
17101133,D3549,HR050104014,Matloda BO,17660246,Barwala SO Hisar,17640016,Hisar West Sub Division,17530005,Hissar Division,17300001,Haryana Circle,BPO,600,
17100914,D3455,HR050120004,Buwan BO,17660301,Uklana Mandi SO,17640018,Tohana Sub Division,17530005,Hissar Division,17300001,Haryana Circle,BPO,600,
17100853,D3182,HR050201002,Anandgarh BO,17660243,Baragudha SO,17640017,Sirsa-I Sub Division,17530005,Hissar Division,17300001,Haryana Circle,BPO,600,
17101108,D2498,HR050101007,Landhari BO,17660238,Agroha SO,17640014,Fatehabad Sub Division,17530005,Hissar Division,17300001,Haryana Circle,BPO,600,
17101066,D2444,HR050103003,Khara Kheri BO,17660241,Badopal SO,17640014,Fatehabad Sub Division,17530005,Hissar Division,17300001,Haryana Circle,BPO,600,
17101171,D1135,HR050119010,Nangla BO,17660299,Tohana Mandi SO,17640018,Tohana Sub Division,17530005,Hissar Division,17300001,Haryana Circle,BPO,600,
17100965,D0587,HR050106003,Dhani Gopal BO,17660250,Bhuna SO,17640014,Fatehabad Sub Division,17530005,Hissar Division,17300001,Haryana Circle,BPO,600,
17100926,D0586,HR050106013,Chandrawal BO,17660250,Bhuna SO,17640014,Fatehabad Sub Division,17530005,Hissar Division,17300001,Haryana Circle,BPO,600,
17101184,C8643,HR050112004,Niyana BO,17660282,Modle Town Hisar SO,17640016,Hisar West Sub Division,17530005,Hissar Division,17300001,Haryana Circle,BPO,600,
17101015,C8642,HR050100018,Harita BO,17660282,Modle Town Hisar SO,17640016,Hisar West Sub Division,17530005,Hissar Division,17300001,Haryana Circle,BPO,600,
17101222,C8620,HR050107020,Ratta Tibba BO,17660258,Fatehabad SO Fatehabad,17640014,Fatehabad Sub Division,17530005,Hissar Division,17300001,Haryana Circle,BPO,600,
17100950,C8619,HR050107007,Dariyapur BO,17660258,Fatehabad SO Fatehabad,17640014,Fatehabad Sub Division,17530005,Hissar Division,17300001,Haryana Circle,BPO,600,
17101098,C8618,HR050108017,Kumbha BO,17660264,Hansi SO,17640015,Hisar East Sub Division,17530005,Hissar Division,17300001,Haryana Circle,BPO,600,
17101074,C8617,HR050108015,Kharkari BO,17660264,Hansi SO,17640015,Hisar East Sub Division,17530005,Hissar Division,17300001,Haryana Circle,BPO,600,
17101027,C8616,HR050108012,Jamawari BO,17660264,Hansi SO,17640015,Hisar East Sub Division,17530005,Hissar Division,17300001,Haryana Circle,BPO,600,
17101007,C8615,HR050108011,Hajampur BO,17660264,Hansi SO,17640015,Hisar East Sub Division,17530005,Hissar Division,17300001,Haryana Circle,BPO,600,
17101150,C7470,HR050205007,Mithanpura BO,17660257,Ellenabad SO,17640037,Sirsa -II Sub Division,17530005,Hissar Division,17300001,Haryana Circle,BPO,600,
17101058,C6446,HR050200018,Keshopura BO,17360008,Sirsa HO,17640017,Sirsa-I Sub Division,17530005,Hissar Division,17300001,Haryana Circle,BPO,600,
17100900,C6445,HR050200004,Bhuratwala BO,17360008,Sirsa HO,17640017,Sirsa-I Sub Division,17530005,Hissar Division,17300001,Haryana Circle,BPO,600,
17101002,C5199,HR050104009,Gurana BO,17660246,Barwala SO Hisar,17640016,Hisar West Sub Division,17530005,Hissar Division,17300001,Haryana Circle,BPO,600,
17100911,C5198,HR050104005,Bugana BO,17660246,Barwala SO Hisar,17640016,Hisar West Sub Division,17530005,Hissar Division,17300001,Haryana Circle,BPO,600,
17100888,C5197,HR050104003,Bhaini Badshahpur BO,17660246,Barwala SO Hisar,17640016,Hisar West Sub Division,17530005,Hissar Division,17300001,Haryana Circle,BPO,600,
17101166,C4850,HR050200101,Nagoki BO,17660243,Baragudha SO,17640017,Sirsa-I Sub Division,17530005,Hissar Division,17300001,Haryana Circle,BPO,600,
17101109,C4849,HR050201009,Lehangewala BO,17660243,Baragudha SO,17640017,Sirsa-I Sub Division,17530005,Hissar Division,17300001,Haryana Circle,BPO,600,
17101034,C4848,HR050201006,Jhiri BO,17660243,Baragudha SO,17640017,Sirsa-I Sub Division,17530005,Hissar Division,17300001,Haryana Circle,BPO,600,
17100991,C4404,HR050109001,Gangwa BO,17660240,Azad Nagar Hisar SO,17640016,Hisar West Sub Division,17530005,Hissar Division,17300001,Haryana Circle,BPO,600,
17101115,C4149,HR050105004,Madanheri BO,17660247,Bass SO,17640015,Hisar East Sub Division,17530005,Hissar Division,17300001,Haryana Circle,BPO,600,
17101206,C2821,HR050119011,Pirthala BO,17660299,Tohana Mandi SO,17640018,Tohana Sub Division,17530005,Hissar Division,17300001,Haryana Circle,BPO,600,
17100987,C2820,HR050119005,Gajuwala BO,17660299,Tohana Mandi SO,17640018,Tohana Sub Division,17530005,Hissar Division,17300001,Haryana Circle,BPO,600,
17100947,C2819,HR050119002,Dangra BO,17660299,Tohana Mandi SO,17640018,Tohana Sub Division,17530005,Hissar Division,17300001,Haryana Circle,BPO,600,
17101235,C2295,HR050106014,Sanchla BO,17660250,Bhuna SO,17640014,Fatehabad Sub Division,17530005,Hissar Division,17300001,Haryana Circle,BPO,600,
17101165,C2294,HR050106010,Nadhori BO,17660250,Bhuna SO,17640014,Fatehabad Sub Division,17530005,Hissar Division,17300001,Haryana Circle,BPO,600,
17101245,C0357,HR050100029,Shaharwa BO,17660282,Modle Town Hisar SO,17640016,Hisar West Sub Division,17530005,Hissar Division,17300001,Haryana Circle,BPO,600,
17101148,C0356,HR050112003,Mirzapur BO,17660282,Modle Town Hisar SO,17640016,Hisar West Sub Division,17530005,Hissar Division,17300001,Haryana Circle,BPO,600,
17101062,C0341,HR050107016,Khairati Khera BO,17660258,Fatehabad SO Fatehabad,17640014,Fatehabad Sub Division,17530005,Hissar Division,17300001,Haryana Circle,BPO,600,
17101056,C0340,HR050107015,Karnoli BO,17660258,Fatehabad SO Fatehabad,17640014,Fatehabad Sub Division,17530005,Hissar Division,17300001,Haryana Circle,BPO,600,
17101009,C0339,HR050107013,Hajrawan Khurd BO,17660258,Fatehabad SO Fatehabad,17640014,Fatehabad Sub Division,17530005,Hissar Division,17300001,Haryana Circle,BPO,600,
17100901,C0338,HR050107008,Bhuthan Kalan BO,17660258,Fatehabad SO Fatehabad,17640014,Fatehabad Sub Division,17530005,Hissar Division,17300001,Haryana Circle,BPO,600,
17100875,C0337,HR050107003,Banawali BO,17660258,Fatehabad SO Fatehabad,17640014,Fatehabad Sub Division,17530005,Hissar Division,17300001,Haryana Circle,BPO,600,
17101290,C0336,HR050108026,Umra BO,17660264,Hansi SO,17640015,Hisar East Sub Division,17530005,Hissar Division,17300001,Haryana Circle,BPO,600,
17101285,C0335,HR050108025,Thurana BO,17660264,Hansi SO,17640015,Hisar East Sub Division,17530005,Hissar Division,17300001,Haryana Circle,BPO,600,
17101093,C0334,HR050108016,Kulana BO,17660264,Hansi SO,17640015,Hisar East Sub Division,17530005,Hissar Division,17300001,Haryana Circle,BPO,600,
17100994,C0333,HR050108010,Ghirai BO,17660264,Hansi SO,17640015,Hisar East Sub Division,17530005,Hissar Division,17300001,Haryana Circle,BPO,600,
17101149,B9190,HR050205004,Mirzapur BO,17660257,Ellenabad SO,17640037,Sirsa -II Sub Division,17530005,Hissar Division,17300001,Haryana Circle,BPO,600,
17100890,B8059,HR050200003,Bhamboor BO,17360008,Sirsa HO,17640017,Sirsa-I Sub Division,17530005,Hissar Division,17300001,Haryana Circle,BPO,600,
17101241,B6760,HR050104018,Sarhera BO,17660246,Barwala SO Hisar,17640016,Hisar West Sub Division,17530005,Hissar Division,17300001,Haryana Circle,BPO,600,
17101073,B6759,HR050104011,Kharkara BO,17660246,Barwala SO Hisar,17640016,Hisar West Sub Division,17530005,Hissar Division,17300001,Haryana Circle,BPO,600,
17101067,B6758,HR050104012,Kharak Punia BO,17660246,Barwala SO Hisar,17640016,Hisar West Sub Division,17530005,Hissar Division,17300001,Haryana Circle,BPO,600,
17100981,B6757,HR050104007,Faridpur BO,17660246,Barwala SO Hisar,17640016,Hisar West Sub Division,17530005,Hissar Division,17300001,Haryana Circle,BPO,600,
17100862,B6756,HR050104002,Badhawar BO,17660246,Barwala SO Hisar,17640016,Hisar West Sub Division,17530005,Hissar Division,17300001,Haryana Circle,BPO,600,
17101238,B6641,HR050120011,Saniana BO,17660301,Uklana Mandi SO,17640018,Tohana Sub Division,17530005,Hissar Division,17300001,Haryana Circle,BPO,600,
17101196,B6640,HR050120012,Parbhuwala BO,17660301,Uklana Mandi SO,17640018,Tohana Sub Division,17530005,Hissar Division,17300001,Haryana Circle,BPO,600,
17100923,B6639,HR050120005,Chamar Khera BO,17660301,Uklana Mandi SO,17640018,Tohana Sub Division,17530005,Hissar Division,17300001,Haryana Circle,BPO,600,
17101094,B5746,HR050101005,Kuleri BO,17660238,Agroha SO,17640014,Fatehabad Sub Division,17530005,Hissar Division,17300001,Haryana Circle,BPO,600,
17101208,B5692,HR050105006,Puthi Samain BO,17660247,Bass SO,17640015,Hisar East Sub Division,17530005,Hissar Division,17300001,Haryana Circle,BPO,600,
17100924,B4306,HR050119001,Chander Kalan BO,17660299,Tohana Mandi SO,17640018,Tohana Sub Division,17530005,Hissar Division,17300001,Haryana Circle,BPO,600,
17101028,B3823,HR050106006,Jandli Kalan BO,17660250,Bhuna SO,17640014,Fatehabad Sub Division,17530005,Hissar Division,17300001,Haryana Circle,BPO,600,
17100978,B3822,HR050106005,Dullat BO,17660250,Bhuna SO,17640014,Fatehabad Sub Division,17530005,Hissar Division,17300001,Haryana Circle,BPO,600,
17101276,B1925,HR050100031,Talwandi Rukka BO,17660282,Modle Town Hisar SO,17640016,Hisar West Sub Division,17530005,Hissar Division,17300001,Haryana Circle,BPO,600,
17101019,B1924,HR050100019,IACBP Hisar BO,17660282,Modle Town Hisar SO,17640016,Hisar West Sub Division,17530005,Hissar Division,17300001,Haryana Circle,BPO,600,
17100883,B1923,HR050100005,Behbalpur BO,17660282,Modle Town Hisar SO,17640016,Hisar West Sub Division,17530005,Hissar Division,17300001,Haryana Circle,BPO,600,
17101168,B1912,HR050107019,Nakhatia BO,17660258,Fatehabad SO Fatehabad,17640014,Fatehabad Sub Division,17530005,Hissar Division,17300001,Haryana Circle,BPO,600,
17101008,B1911,HR050107012,Hajrawan Kalan BO,17660258,Fatehabad SO Fatehabad,17640014,Fatehabad Sub Division,17530005,Hissar Division,17300001,Haryana Circle,BPO,600,
17100899,B1910,HR050107006,Bhodia Khera BO,17660258,Fatehabad SO Fatehabad,17640014,Fatehabad Sub Division,17530005,Hissar Division,17300001,Haryana Circle,BPO,600,
17101209,B1909,HR050108020,Puthimangal Khan BO,17660264,Hansi SO,17640015,Hisar East Sub Division,17530005,Hissar Division,17300001,Haryana Circle,BPO,600,
17101080,B1908,HR050108013,Khokha BO,17660264,Hansi SO,17640015,Hisar East Sub Division,17530005,Hissar Division,17300001,Haryana Circle,BPO,600,
17100992,B1907,HR050108009,Garhi BO,17660264,Hansi SO,17640015,Hisar East Sub Division,17530005,Hissar Division,17300001,Haryana Circle,BPO,600,
17100961,B1906,HR050108006,Dhana Khurd BO,17660264,Hansi SO,17640015,Hisar East Sub Division,17530005,Hissar Division,17300001,Haryana Circle,BPO,600,
17100968,B1905,HR050108007,Dhani Peeranwali BO,17660264,Hansi SO,17640015,Hisar East Sub Division,17530005,Hissar Division,17300001,Haryana Circle,BPO,600,
17101060,AP172,HR050209661,Khai Shergarh,17660289,Odhan SO,17640037,Sirsa -II Sub Division,17530005,Hissar Division,17300001,Haryana Circle,BPO,600,
17101053,AP171,HR050205956,Karamsana B.O.,17660257,Ellenabad SO,17640037,Sirsa -II Sub Division,17530005,Hissar Division,17300001,Haryana Circle,BPO,600,
17100851,AK415,HR050119015,Amani BO,17660299,Tohana Mandi SO,17640018,Tohana Sub Division,17530005,Hissar Division,17300001,Haryana Circle,BPO,600,
17101183,A9650,HR050200025,Nezia Kheda BO,17360008,Sirsa HO,17640017,Sirsa-I Sub Division,17530005,Hissar Division,17300001,Haryana Circle,BPO,600,
17101123,A9649,HR050200022,Mallekan BO,17360008,Sirsa HO,17640017,Sirsa-I Sub Division,17530005,Hissar Division,17300001,Haryana Circle,BPO,600,
17100922,A9648,HR050200038,Chamal BO,17360008,Sirsa HO,17640017,Sirsa-I Sub Division,17530005,Hissar Division,17300001,Haryana Circle,BPO,600,
17100918,A9647,HR050200005,Chakarian BO,17360008,Sirsa HO,17640017,Sirsa-I Sub Division,17530005,Hissar Division,17300001,Haryana Circle,BPO,600,
17100854,A9646,HR050200002,Arniawali BO,17360008,Sirsa HO,17640017,Sirsa-I Sub Division,17530005,Hissar Division,17300001,Haryana Circle,BPO,600,
17100876,A8326,HR050104001,Banbhori BO,17660246,Barwala SO Hisar,17640016,Hisar West Sub Division,17530005,Hissar Division,17300001,Haryana Circle,BPO,600,
17100921,A7530,HR050100007,Chakpanihar BO,17660240,Azad Nagar Hisar SO,17640016,Hisar West Sub Division,17530005,Hissar Division,17300001,Haryana Circle,BPO,600,
17101280,A7322,HR050101012,Thaska BO,17660238,Agroha SO,17640014,Fatehabad Sub Division,17530005,Hissar Division,17300001,Haryana Circle,BPO,600,
17101172,A7321,HR050101008,Nangthala BO,17660238,Agroha SO,17640014,Fatehabad Sub Division,17530005,Hissar Division,17300001,Haryana Circle,BPO,600,
17101096,A7320,HR050101006,Kumaharia BO,17660238,Agroha SO,17640014,Fatehabad Sub Division,17530005,Hissar Division,17300001,Haryana Circle,BPO,600,
17100964,A7273,HR050103002,Dhanger BO,17660241,Badopal SO,17640014,Fatehabad Sub Division,17530005,Hissar Division,17300001,Haryana Circle,BPO,600,
17101075,A7272,HR050105009,Kharkhara BO,17660247,Bass SO,17640015,Hisar East Sub Division,17530005,Hissar Division,17300001,Haryana Circle,BPO,600,
17100894,A7271,HR050105008,Bhatol Jattan BO,17660247,Bass SO,17640015,Hisar East Sub Division,17530005,Hissar Division,17300001,Haryana Circle,BPO,600,
17101049,A5880,HR050119007,Kanheri BO,17660299,Tohana Mandi SO,17640018,Tohana Sub Division,17530005,Hissar Division,17300001,Haryana Circle,BPO,600,
17101020,A5879,HR050119004,Inda Chhoi BO,17660299,Tohana Mandi SO,17640018,Tohana Sub Division,17530005,Hissar Division,17300001,Haryana Circle,BPO,600,
17100868,A5357,HR050106001,Baijalpur BO,17660250,Bhuna SO,17640014,Fatehabad Sub Division,17530005,Hissar Division,17300001,Haryana Circle,BPO,600,
17101077,A3432,HR050100023,Kheri Barki BO,17660282,Modle Town Hisar SO,17640016,Hisar West Sub Division,17530005,Hissar Division,17300001,Haryana Circle,BPO,600,
17101043,A3431,HR050100021,Kaimri BO,17660282,Modle Town Hisar SO,17640016,Hisar West Sub Division,17530005,Hissar Division,17300001,Haryana Circle,BPO,600,
17101092,A3416,HR050107017,Kukranwali BO,17660258,Fatehabad SO Fatehabad,17640014,Fatehabad Sub Division,17530005,Hissar Division,17300001,Haryana Circle,BPO,600,
17101033,A3415,HR050107014,Jhalnia BO,17660258,Fatehabad SO Fatehabad,17640014,Fatehabad Sub Division,17530005,Hissar Division,17300001,Haryana Circle,BPO,600,
17100846,A3414,HR050107001,Ahlisadar BO,17660258,Fatehabad SO Fatehabad,17640014,Fatehabad Sub Division,17530005,Hissar Division,17300001,Haryana Circle,BPO,600,
17101199,A3413,HR050108019,Petwar BO,17660264,Hansi SO,17640015,Hisar East Sub Division,17530005,Hissar Division,17300001,Haryana Circle,BPO,600,
17101140,A3412,HR050108018,Mehanda BO,17660264,Hansi SO,17640015,Hisar East Sub Division,17530005,Hissar Division,17300001,Haryana Circle,BPO,600,
17101207,A2295,HR050205008,Poharkan BO,17660257,Ellenabad SO,17640037,Sirsa -II Sub Division,17530005,Hissar Division,17300001,Haryana Circle,BPO,600,
17101137,A2294,HR050205005,Mauju Khera BO,17660257,Ellenabad SO,17640037,Sirsa -II Sub Division,17530005,Hissar Division,17300001,Haryana Circle,BPO,600,
17100852,A2293,HR050205001,Amritsar Kalan BO,17660257,Ellenabad SO,17640037,Sirsa -II Sub Division,17530005,Hissar Division,17300001,Haryana Circle,BPO,600,
17101187,A1160,HR050200028,Ottu BO,17360008,Sirsa HO,17640017,Sirsa-I Sub Division,17530005,Hissar Division,17300001,Haryana Circle,BPO,600,
17101100,A1159,HR050200042,Kusumbhi BO,17360008,Sirsa HO,17640017,Sirsa-I Sub Division,17530005,Hissar Division,17300001,Haryana Circle,BPO,600,
17101001,A1158,HR050200011,Gudia Kheda BO,17360008,Sirsa HO,17640017,Sirsa-I Sub Division,17530005,Hissar Division,17300001,Haryana Circle,BPO,600,
17100983,A1157,HR050200008,Ferozabad BO,17360008,Sirsa HO,17640017,Sirsa-I Sub Division,17530005,Hissar Division,17300001,Haryana Circle,BPO,600,
